id	effectiveTime	active	moduleId	refsetId	referencedComponentId	acceptabilityId
3be27bb6-cdba-5539-b082-ad74ecdd9fe3	20031031	1	450829007	450828004	1082369012	900000000000548007
0e677427-857e-52e9-a0d8-7e3c1a0b59d4	20031031	1	450829007	450828004	1082370013	900000000000549004
6e7c6f42-3949-5437-96ec-c31381ede47b	20031031	1	450829007	450828004	1082371012	900000000000548007
357cc44b-0b41-53c3-b2f4-42601ec0727a	20031031	1	450829007	450828004	1082372017	900000000000548007
30876c57-6c80-573b-9a42-11c0bc85b89b	20031031	1	450829007	450828004	1082373010	900000000000548007
783abde8-0315-5341-9814-ec86603ec270	20031031	1	450829007	450828004	1082374016	900000000000548007
538da9c4-c3d2-53ef-96b8-c6e1da7b86cf	20031031	1	450829007	450828004	1082375015	900000000000549004
1da21288-c186-5de1-9a28-b490712a92eb	20031031	1	450829007	450828004	1082376019	900000000000548007
7ec9483d-7eeb-5d41-9419-877336516f85	20031031	1	450829007	450828004	1082390016	900000000000548007
2dadf6c5-9d8c-5896-b005-ac38c14fa365	20031031	1	450829007	450828004	1082391017	900000000000548007
1a316b3e-e9f5-57b5-ac98-fa48d45042e7	20031031	1	450829007	450828004	1082399015	900000000000548007
7615d5ce-3dae-56c1-8849-c5a3172cfa58	20031031	1	450829007	450828004	1082400010	900000000000549004
f827af16-a7a6-51a7-8be2-42ed73b3a473	20031031	1	450829007	450828004	1082401014	900000000000549004
18a6b84d-364f-5a95-8caf-3ad528bf66cc	20031031	1	450829007	450828004	1082402019	900000000000548007
90098f95-be93-5478-9858-a574cb30a231	20041031	0	450829007	450828004	1082414010	900000000000549004
e60afd22-7cfc-55da-99e8-d8fd5b6ef020	20100430	0	450829007	450828004	1082415011	900000000000549004
05d69fd2-a6f1-5189-893b-9b55d8ba6b38	20040430	0	450829007	450828004	1082416012	900000000000548007
028809a6-901c-599e-a3ba-d53fdac24fbc	20101031	0	450829007	450828004	1082436013	900000000000549004
8b3fe616-7d6f-595a-8bf9-1c4adde4304a	20101031	0	450829007	450828004	1082437016	900000000000549004
42b5f438-4187-5fdf-acdb-ae0d3c794f46	20031031	1	450829007	450828004	1082438014	900000000000549004
333ea964-21db-59d4-b90a-3d80dd18f091	20101031	0	450829007	450828004	1082439018	900000000000548007
2e589076-65db-5122-8932-aad2faca1b06	20101031	0	450829007	450828004	1082447018	900000000000549004
4174f954-60fc-5dc3-bb91-a9bbad02b1dc	20101031	0	450829007	450828004	1082448011	900000000000549004
96551649-538b-59e0-bad8-70fbdd0e0cc3	20101031	0	450829007	450828004	1082449015	900000000000548007
11f685e9-6564-5555-b816-f26cdb0eb928	20031031	1	450829007	450828004	1082450015	900000000000548007
4d4d5d21-7156-5ed0-9fcf-1c0bf49e74cd	20031031	1	450829007	450828004	1082451016	900000000000548007
75b5a29b-fecd-536f-86eb-d31d941aa487	20041031	0	450829007	450828004	1082473011	900000000000549004
39d2ebbe-7ea3-53b8-a892-d6ce091458a4	20040430	0	450829007	450828004	1082474017	900000000000549004
fa9782a5-74eb-5a89-b6cf-3149e401be12	20040430	0	450829007	450828004	1082475016	900000000000548007
92f302d2-f943-5023-a12b-762be31ac3c1	20031031	1	450829007	450828004	1083584012	900000000000548007
ab7b02de-437d-515b-9f7b-470918286758	20031031	1	450829007	450828004	1083585013	900000000000548007
92d7c472-d28d-54da-9e3f-6ef9b894f1a3	20031031	1	450829007	450828004	1083593013	900000000000548007
dd10a27a-727b-5591-ba41-44937b24db13	20031031	1	450829007	450828004	1083594019	900000000000548007
42bf5766-896f-5fe5-9e2b-0c00743554f6	20031031	1	450829007	450828004	1084154017	900000000000548007
5aa88555-35fc-5f9e-85d8-d0fcbfb76a8b	20031031	1	450829007	450828004	1084155016	900000000000549004
e0b46dfb-3733-51c8-a69a-7fd877d56704	20031031	1	450829007	450828004	1084156015	900000000000548007
