id	effectiveTime	active	moduleId	refsetId	referencedComponentId
dfc812e5-5f4c-4417-8b88-675df12159bb	20150731	1	32570231000036109	32568021000036109	263654008
23bc6e85-deec-4dc3-aae3-029a3123aad3	20150731	1	32570231000036109	32568021000036109	371879000
c1379a9a-1365-4ee4-8949-6fd56434e2da	20150731	1	32570231000036109	32568021000036109	371880002
8423fa4a-57c7-4db8-966e-4cba49906670	20150731	1	32570231000036109	32568021000036109	371932001
34c703e8-26da-4113-9e0d-fd38b13155d2	20150731	1	32570231000036109	32568021000036109	1250004
6676dd36-8c1d-4deb-b028-7d0502a17bef	20150731	1	32570231000036109	32568021000036109	260371004
a2d3589c-d0cc-48ec-9ef1-b0158ba022a9	20150731	1	32570231000036109	32568021000036109	75540009
bf000bef-7c75-41a2-bb48-5bc89dd9f837	20150731	1	32570231000036109	32568021000036109	371926006
66e84a82-bd44-4293-8b44-0443e1d6b7be	20150731	1	32570231000036109	32568021000036109	385425000
205cc898-27d7-47d2-8069-0dc1687df7c1	20150731	1	32570231000036109	32568021000036109	385633008
798d34cd-d307-4d4b-806c-dde1af8a4e67	20150731	1	32570231000036109	32568021000036109	35105006
b8f0c6e8-53a3-433c-9371-f579ed11e7ba	20150731	1	32570231000036109	32568021000036109	260369004
c99366ea-d68b-4e36-b97b-897984044451	20150731	1	32570231000036109	32568021000036109	62482003
9a6c7fbc-eb4c-49e6-bf83-6aaeab588270	20150731	1	32570231000036109	32568021000036109	385630006
6ddb93ec-368b-43e5-b051-86a308383676	20150731	1	32570231000036109	32568021000036109	371929004
00c8d1dc-624d-4934-b049-27a894f112b4	20150731	1	32570231000036109	32568021000036109	371927002
f5dd7cc0-1e03-48cc-a823-d66862bff2de	20150731	1	32570231000036109	32568021000036109	17621005
78212019-97e1-4f7d-8fdc-de11654dc278	20150731	1	32570231000036109	32568021000036109	371934000
386452be-f311-4dea-966a-8e3bdd661024	20150731	1	32570231000036109	32568021000036109	371928007
07f850aa-8558-4ee2-99e9-4bf3dee2ef2a	20150731	1	32570231000036109	32568021000036109	394845008
06dffbe0-b953-4ba7-8e4b-fd30dea743e1	20150731	1	32570231000036109	32568021000036109	260399008
f9dbe1a3-efa6-4cf6-8f5b-09dc59f0fa4b	20150731	1	32570231000036109	32568021000036109	386134007
3b40f7aa-4734-48cb-9280-6b5c8e014a73	20150731	1	32570231000036109	32568021000036109	409051000
503f2a29-294f-4af2-be44-e7fd89f07356	20150731	1	32570231000036109	32568021000036109	58158008
516f03d1-8c23-4abb-b92b-abe6bf7f7eca	20150731	1	32570231000036109	32568021000036109	260360000
3bc780d5-f160-4000-bc98-6f9a61e7be01	20150731	1	32570231000036109	32568021000036109	260362008
57f593dc-1859-4873-be63-f5a9b792ba13	20150731	1	32570231000036109	32568021000036109	231877006
3be0c4ff-43b4-49b6-90c6-d448b243d46b	20150731	1	32570231000036109	32568021000036109	230993007
