id	effectiveTime	active	moduleId	refsetId	referencedComponentId	acceptabilityId
0001edee-3f3c-5fb2-afa2-99502c6ac153	20020131	1	900000000000207008	900000000000508004	388440015	900000000000548007
000372cb-9f92-54d8-81c1-be464f4f2d93	20040731	1	900000000000207008	900000000000508004	2468834018	900000000000548007
0003ba68-d2fd-5b9d-b9a3-044d8dd4741c	20020131	1	900000000000207008	900000000000508004	45153012	900000000000549004
0006e7c6-73de-5301-958b-46a81f7c651c	20080131	0	900000000000207008	900000000000508004	176719017	900000000000549004
000fb0e1-d092-5b96-bf9d-4fb9ceb1dc05	20030731	1	900000000000207008	900000000000508004	1780432011	900000000000548007
0010b0d3-fbf6-5999-8a1d-6645c0756dcc	20120731	1	900000000000207008	900000000000508004	2915721016	900000000000549004
0013d0bf-bd99-57ee-aa4f-b1137f181289	20020131	1	900000000000207008	900000000000508004	283017	900000000000548007
00153330-5a18-5412-b1a2-756fa98d1521	20020131	1	900000000000207008	900000000000508004	205780010	900000000000549004
001570ee-c77c-5d82-9b15-03959d7c4179	20020131	1	900000000000207008	900000000000508004	505948014	900000000000548007
00160905-bd9c-5e81-a0ea-b04d3f2af7a1	20020131	1	900000000000207008	900000000000508004	187433016	900000000000548007
00196ef4-344d-5341-af1c-b9d2f921c544	20070131	0	900000000000207008	900000000000508004	673972013	900000000000548007
001ec104-1ee9-5b24-a910-2bdf2a76a4b0	20020131	1	900000000000207008	900000000000508004	401800012	900000000000548007
00208b07-17a0-5ef3-8838-fe431afb2527	20020131	1	900000000000207008	900000000000508004	444201015	900000000000549004
00221b88-3099-50e7-82b5-1732b2619759	20070131	1	900000000000207008	900000000000508004	2638851011	900000000000548007
00268303-ceb1-57d0-afd8-5c4ee0b64cde	20020131	1	900000000000207008	900000000000508004	387927017	900000000000549004
00297e4c-a486-502a-a2e8-84c29c7d79b4	20020131	1	900000000000207008	900000000000508004	172884014	900000000000548007
002aeb95-0a42-4ba3-8c1a-20c888e54263	20120131	1	900000000000207008	900000000000508004	2914560012	900000000000548007
002cef3f-40b1-5fc5-9377-b0b3292ee868	20100131	1	900000000000207008	900000000000508004	2834255016	900000000000548007
00341904-8e3e-5ad2-a6dc-4eb7295be235	20020131	1	900000000000207008	900000000000508004	655025012	900000000000548007
00353823-36a3-5500-b582-189495fa1dbc	20020731	1	900000000000207008	900000000000508004	1233860011	900000000000549004
003bc3e3-bd3b-5ebe-8564-eae56a0291d4	20020131	1	900000000000207008	900000000000508004	59652015	900000000000549004
003cb81f-9c16-5351-af9c-97cb2a23cb2b	20080131	0	900000000000207008	900000000000508004	179233017	900000000000549004
003dac49-9ee5-54cc-97f7-8f1388f16c82	20020131	1	900000000000207008	900000000000508004	170421019	900000000000548007
003e6453-526d-5edf-9d76-cd146eb491f6	20020131	0	900000000000207008	900000000000508004	102419014	900000000000549004
003ebb8f-d923-576c-a03f-c903b3b6ad4b	20020131	1	900000000000207008	900000000000508004	206542018	900000000000548007
003f0bff-694d-5aec-8550-2ff48ee498e6	20020131	1	900000000000207008	900000000000508004	759499011	900000000000548007
003fbe15-6407-5e88-99d6-9e34482764de	20020131	1	900000000000207008	900000000000508004	651421019	900000000000548007
00427bd1-2604-5763-af29-12018f93df30	20050731	1	900000000000207008	900000000000508004	2549123013	900000000000548007
0043f506-21f1-523d-9b91-f634f3cf2679	20020131	1	900000000000207008	900000000000508004	152647011	900000000000548007
004bd61c-27f5-5aa5-a762-d8ad12490d19	20020131	1	900000000000207008	900000000000508004	112485019	900000000000549004
004d0e82-fec3-537e-8c7f-84bb17fab5bb	20020131	1	900000000000207008	900000000000508004	696951013	900000000000548007
004df5e1-944d-59f8-a378-e758211d75d5	20030131	1	900000000000207008	900000000000508004	1465212014	900000000000548007
004eef6c-4885-571d-ab99-9c676d6e7786	20070131	1	900000000000207008	900000000000508004	2646842012	900000000000549004
004f4c34-f51d-5d5d-88d9-60a063fc9e2d	20120731	0	900000000000207008	900000000000508004	2151026016	900000000000548007
004fd9c9-fe28-5343-b0c9-790556bae739	20020131	1	900000000000207008	900000000000508004	652567019	900000000000548007
0051182b-8558-5b98-9493-d816476cec26	20020131	1	900000000000207008	900000000000508004	38817011	900000000000548007
00524ae3-b083-5ebf-9928-ec5e83bd36f5	20020131	1	900000000000207008	900000000000508004	168016	900000000000548007
0056922f-9ce5-5416-a004-8eeee54936c8	20020131	1	900000000000207008	900000000000508004	127586013	900000000000549004
0056edda-7d28-5c01-a9af-b319fabe37f9	20020131	1	900000000000207008	900000000000508004	677167018	900000000000548007
00573cde-206e-5183-ad81-c456dd297855	20120731	0	900000000000207008	900000000000508004	2151105018	900000000000548007
00579180-a973-58dd-ab2b-dbd211bc1043	20080131	0	900000000000207008	900000000000508004	193223011	900000000000549004
0058409d-4abb-53c1-888c-5cedc5432205	20020131	1	900000000000207008	900000000000508004	799775017	900000000000548007
005ef775-eb4b-526f-8b5d-a72c49fd4cc0	20020731	1	900000000000207008	900000000000508004	1219476011	900000000000549004
005f6a85-085a-50c7-87e1-dcfa3e396204	20030131	1	900000000000207008	900000000000508004	1472345018	900000000000548007
005fdc31-75a1-54d8-832e-d1938f5154cf	20020131	1	900000000000207008	900000000000508004	107037012	900000000000548007
005fdca4-90e6-5105-b5de-6a14a7d81e2e	20030131	1	900000000000207008	900000000000508004	1477493016	900000000000548007
006239c0-68a6-5139-948e-e014147a411f	20060731	0	900000000000207008	900000000000508004	684957012	900000000000548007
0064b349-d784-5476-9770-9b51fd62da55	20020731	1	900000000000207008	900000000000508004	1198683010	900000000000548007
0066ef6b-fb3b-52c7-adf1-2311bb95cfc6	20040731	1	900000000000207008	900000000000508004	2468978011	900000000000548007
006955d2-b011-5315-92eb-f073b455d5e8	20030131	1	900000000000207008	900000000000508004	1481992018	900000000000548007
006b3dc9-888e-5e07-8f03-421b2ae5ef98	20080731	1	900000000000207008	900000000000508004	2772057013	900000000000549004
006e4d18-d164-589f-8dfa-15a29780fc9c	20070731	1	900000000000207008	900000000000508004	2670624019	900000000000549004
007053db-9a1b-55e1-915d-277feee3b317	20020131	1	900000000000207008	900000000000508004	73901014	900000000000549004
0070e7ec-d9cf-5dbd-ae57-1195c4b8fb6f	20020131	1	900000000000207008	900000000000508004	585370016	900000000000548007
00738809-e813-5dcc-a0da-5c92fea247f8	20020131	1	900000000000207008	900000000000508004	505718018	900000000000548007
007eeed4-3b4d-5351-a79a-d82838f63b35	20020131	1	900000000000207008	900000000000508004	251801019	900000000000548007
0080e47b-327c-5d0e-95d2-63ac524082a9	20020131	1	900000000000207008	900000000000508004	645592015	900000000000548007
008751aa-2aad-5958-88c8-191266d60c73	20020131	1	900000000000207008	900000000000508004	83997014	900000000000549004
008acc9f-36fe-5b5e-a0be-026dadefaa26	20120731	1	900000000000207008	900000000000508004	2916248013	900000000000549004
008ae9ca-e1d4-5dfd-be45-86f0014d4920	20020131	1	900000000000207008	900000000000508004	419202018	900000000000548007
008b9019-dd47-50da-bc0f-1087db54c2ae	20020131	1	900000000000207008	900000000000508004	388526019	900000000000548007
008e5d43-4819-514f-a1f3-33deb318edc7	20040731	1	900000000000207008	900000000000508004	2471511013	900000000000548007
009301f7-9996-5f93-8990-b94354b03b2e	20020131	1	900000000000207008	900000000000508004	455586012	900000000000548007
00969235-c26d-5b8c-8d04-33b27b5b1aa3	20020131	1	900000000000207008	900000000000508004	446380016	900000000000548007
00969954-a8b6-5b1b-80ca-2f1171b39f1c	20070731	1	900000000000207008	900000000000508004	2660857019	900000000000548007
0096da46-60c0-5f56-b16d-c015dfffa06d	20020131	1	900000000000207008	900000000000508004	677131013	900000000000548007
0096fc50-eb81-5ea6-b5cd-7a37b8ac3fe0	20020131	1	900000000000207008	900000000000508004	285377010	900000000000548007
009ca886-0264-574a-b80f-c65eee98f64c	20020131	1	900000000000207008	900000000000508004	575300012	900000000000548007
00a9990d-8fac-5623-8067-9c3b697ba68c	20020731	1	900000000000207008	900000000000508004	1224275014	900000000000549004
00aafdd5-8650-5eca-88a1-dc477154785b	20020131	1	900000000000207008	900000000000508004	110069012	900000000000548007
00ad6741-437f-5d2d-b2c9-9a569e07e8ee	20020131	1	900000000000207008	900000000000508004	822352017	900000000000548007
00afb0b3-08ba-58b1-b4bc-252571284c9f	20020731	1	900000000000207008	900000000000508004	1221605019	900000000000549004
00b71e40-cc52-566a-b67d-fd7d0e6e1b2e	20020131	1	900000000000207008	900000000000508004	391553011	900000000000548007
00b7e04d-c2c9-59c9-a2e0-8ff0f45526bc	20020131	1	900000000000207008	900000000000508004	478376013	900000000000548007
00b7f9ac-c2ed-5e2b-9592-32f4d6062cd2	20020731	1	900000000000207008	900000000000508004	1225964011	900000000000549004
00b8ed23-90e8-587e-8d94-4c16de1f21c4	20020131	1	900000000000207008	900000000000508004	37294012	900000000000548007
00bb7a78-4976-5d1f-89da-eca81a69a732	20020131	0	900000000000207008	900000000000508004	32063013	900000000000549004
00bd138b-5c88-544f-8068-19cf1dacc005	20020131	1	900000000000207008	900000000000508004	497765019	900000000000549004
00bda0fd-6fcc-5acb-b070-97ec192fa6a8	20020131	1	900000000000207008	900000000000508004	13417011	900000000000549004
00bea249-8dec-566c-9981-8073b7016d9c	20020131	1	900000000000207008	900000000000508004	815738014	900000000000548007
00c21caf-f839-56a8-98de-7d9aefbc9811	20020731	0	900000000000207008	900000000000508004	677938018	900000000000548007
00c5b80d-7778-58cb-89fa-57457407a7cb	20020131	1	900000000000207008	900000000000508004	120713010	900000000000549004
00c87510-fcc0-596f-932f-cb7e71ae6e8a	20030731	0	900000000000207008	900000000000508004	628078010	900000000000548007
00c940f1-a506-5275-8039-92ca264a1e6a	20060731	1	900000000000207008	900000000000508004	2617338018	900000000000548007
00c9e4f8-9f13-546b-b44d-bda832775b51	20020131	1	900000000000207008	900000000000508004	683226013	900000000000548007
00ca7898-d55f-500d-8f13-ce35e6eb5521	20020131	1	900000000000207008	900000000000508004	827915015	900000000000548007
00ca931a-7ee0-5555-8b28-167f53bf4332	20080731	1	900000000000207008	900000000000508004	2773068019	900000000000548007
00cb65f9-319f-5d9e-977f-5131fc9d03bb	20020131	1	900000000000207008	900000000000508004	190712010	900000000000549004
00cbcdbf-f165-578a-ad13-79f433d8859c	20020131	1	900000000000207008	900000000000508004	445976010	900000000000548007
00cd9bc1-0286-56bd-8e42-5af3330d666b	20080131	0	900000000000207008	900000000000508004	386685019	900000000000549004
00ce5617-5af7-5a19-b710-fea9f1eb580a	20020131	1	900000000000207008	900000000000508004	370487016	900000000000548007
00cf122d-518c-5e07-aab4-465cc9b5ddc9	20020731	1	900000000000207008	900000000000508004	1212161013	900000000000548007
00d00438-2e0f-57bd-b161-3693b36a269a	20020731	1	900000000000207008	900000000000508004	1229589018	900000000000549004
00d1c676-f352-5a82-8022-40b2f14c7bfa	20020131	1	900000000000207008	900000000000508004	828532012	900000000000548007
00d49a93-7d20-5d2c-9a89-4813de22efbf	20020131	1	900000000000207008	900000000000508004	347286017	900000000000548007
00dafb53-b73b-5834-81ea-961dae2c0a6c	20090131	1	900000000000207008	900000000000508004	2793109016	900000000000548007
00dc11e4-5c1b-5864-8c51-f815f58320bd	20030131	1	900000000000207008	900000000000508004	1495437014	900000000000549004
00dc8427-03db-5813-8082-d39b1283147b	20020131	0	900000000000207008	900000000000508004	27677012	900000000000549004
00f68fc2-a741-59c7-a140-20c3e73ade9a	20020131	1	900000000000207008	900000000000508004	358335018	900000000000548007
0252c550-5994-5ab8-9ccd-52a0fa279cf6	20020131	1	900000000000207008	900000000000508004	187095016	900000000000549004
0315687a-f2c1-55f4-8438-701a6ceaa332	20030131	1	900000000000207008	900000000000508004	1456754015	900000000000548007
